oneway,fclass,miles,startlon,startlat,endlon,endlat
B,service,0.14333955251,-97.8709001,30.0855804,-97.8713310002,30.0836078999
B,residential,0.02681622116,-97.8201669997,30.054946,-97.8206009999,30.0548510001
B,service,0.08121834701,-97.8499790003,30.083166,-97.851141,30.0828180002
B,residential,0.12951726317,-97.8552339998,30.085487,-97.8541700002,30.0868400004
B,service,0.13252373364,-97.849504,30.1009540001,-97.8483889999,30.0999539999
B,residential,0.03334833581,-97.9521949998,30.1963859997,-97.9527229999,30.1965409997
B,service,0.01300836775,-97.8332519997,30.0528260002,-97.8334596999,30.0527987004
B,residential,0.4845760772,-97.8431809998,30.091435,-97.8486705002,30.0864661
B,service,0.09336974212,-97.8877515002,30.0894906001,-97.8893100002,30.0894655999
B,residential,0.10094259626,-97.8651999999,30.0865291002,-97.8635588999,30.0866533002
B,residential,0.1022790845,-97.8131285996,30.0703899001,-97.8130908002,30.0689054
B,residential,0.17623557524,-97.8129775,30.0703945001,-97.8129289996,30.0678363003
B,residential,0.38526448409,-97.8899219996,30.1481359996,-97.8885239999,30.1533940001
B,service,0.1499469118,-97.8214240001,30.0637799001,-97.8239255004,30.0637139996
B,residential,0.08541917637,-97.8602370003,30.120179,-97.8588110002,30.1202109996
B,residential,0.05123409184,-97.8742720001,30.1427110003,-97.8734190003,30.1427710004
B,service,0.09677102207,-97.8024759996,30.0609439996,-97.8023920002,30.0595409996
B,residential,0.16123702741,-97.8311439996,30.0745910003,-97.8301040002,30.0726669997
F,residential,0.04450887144,-97.8319225004,30.0849595998,-97.8321096997,30.0843344001
B,service,0.21604305746,-97.9725966996,30.1520747001,-97.974354,30.1545149997
B,residential,0.21235425894,-97.8324369999,30.0872120004,-97.8347169998,30.0885510001
B,residential,0.15375788017,-97.9491919998,30.1869899999,-97.9466359998,30.1871439998
B,residential,0.13176167201,-97.855101,30.1046230003,-97.8573009998,30.1046339999
B,residential,0.05745998448,-97.8394700004,30.0727289998,-97.8394904996,30.0735629996
F,motorway,0.69962123195,-97.8137314997,30.0983873998,-97.8187397999,30.0892202999
B,residential,0.02671575406,-97.8694020003,30.1040210004,-97.8698480002,30.104014
B,residential,0.18332191193,-97.8550260001,30.1028050001,-97.8571720002,30.103623
B,residential,0.26007338947,-97.9577440003,30.1341569997,-97.961384,30.1343640003
B,residential,0.03012956633,-97.8615620003,30.1228350001,-97.8619009997,30.1231569997
B,residential,0.01035577866,-97.8154873999,30.0952507003,-97.8156524003,30.0952955998
B,residential,0.57603351681,-97.8942500004,30.0400049998,-97.8872080003,30.0393120002
B,residential,0.13600057682,-97.7957679996,30.0370219999,-97.7965460004,30.0384039997
B,residential,0.1532464876,-97.872789,30.0855239999,-97.8727049997,30.0833009999
B,residential,0.06990230385,-97.946231,30.1778989997,-97.9461630004,30.1768920001
B,residential,0.06511879867,-97.8572169996,30.1056229996,-97.857247,30.1065639998
B,residential,0.03382592735,-97.9582930004,30.1440249998,-97.9588580004,30.1440209996
B,residential,0.49334054321,-97.8846759996,30.1389470003,-97.8929089998,30.1388969998
B,service,0.50127643888,-97.8916259999,30.1095269998,-97.8913509998,30.1022539998
B,residential,1.59142384857,-97.8491220004,30.0852269997,-97.8747270004,30.0854716
B,residential,0.04387969112,-97.8309894997,30.0825033004,-97.8302570001,30.0825026996
B,residential,0.0636496563,-97.9582860001,30.143563,-97.9582930004,30.1444870004
B,residential,0.47597338512,-97.9032570003,30.1184819999,-97.9025429998,30.1118740001
B,residential,0.3279075144,-97.8159696002,30.0646410001,-97.8214411997,30.0645374
B,residential,0.09339648608,-97.8864,30.0924510001,-97.8862540004,30.0937919999
B,residential,0.55019875861,-97.8301344998,30.0677559,-97.8389061003,30.0677554998
B,residential,0.57862215966,-97.8895070002,30.1134249997,-97.8892920002,30.1050999998
B,residential,0.25551731047,-97.8833329997,30.148164,-97.883379,30.1445850004
B,residential,0.12617802949,-97.8551109996,30.105613,-97.8572169996,30.1056229996
B,service,0.2808183547,-97.8228204998,30.0840756004,-97.8219597002,30.0871936003
B,residential,0.03994947569,-97.8448110003,30.1001930001,-97.8444750001,30.0996949996
B,residential,0.11820406241,-97.8327360002,30.07712,-97.8328520001,30.0754070001
B,residential,0.08004030766,-97.8914970003,30.1376750001,-97.8928319998,30.1376639996
B,residential,0.13433738141,-97.8565539996,30.1196610004,-97.8587969996,30.1196249996
B,residential,0.15102025167,-97.8309945997,30.0817649003,-97.8335079998,30.0816681
B,residential,0.08935838187,-97.9699589997,30.1388710004,-97.9713123004,30.1383699998
B,residential,0.06463316988,-97.9614599999,30.1403540004,-97.9608790001,30.1396589999
B,residential,0.43325248171,-97.8831270001,30.1349440001,-97.883379,30.1410589997
B,residential,0.50220998684,-97.9179040004,30.0778789999,-97.9256929998,30.0758869998
B,residential,0.10958403455,-97.868869,30.0503969997,-97.8688740002,30.0488080002
B,residential,0.02117042587,-97.8433589999,30.0998539998,-97.8433589999,30.0998539998
B,residential,0.20881322718,-97.8434420001,30.0999089996,-97.8431629999,30.1028710004
B,residential,0.125218897,-97.8300739997,30.0784183,-97.8301272,30.0802328
B,residential,0.26236555174,-97.8881240003,30.0370150004,-97.886674,30.0405859996
B,residential,0.09078336634,-97.8340759001,30.0472087996,-97.8340511004,30.0458909997
B,residential,0.29020328454,-97.841995,30.0728029997,-97.8419679996,30.0770149996
B,residential,0.1345237343,-97.7500209998,30.0424969996,-97.7498150002,30.0440880002
B,residential,0.43097200619,-97.8886280002,30.1389080003,-97.8886149996,30.1326630001
B,residential,0.15375755233,-97.7907239999,30.0427650003,-97.7924719996,30.0411309996
B,residential,0.05132809746,-97.890282,30.0388090004,-97.8911139997,30.0388850003
B,residential,0.3456597239,-97.8690579997,30.1243230004,-97.8747650003,30.1240319996
B,residential,0.10242634955,-97.8282779996,30.0726649996,-97.8282799997,30.0741519998
B,residential,0.09050734968,-97.8915649998,30.1084040001,-97.8923589996,30.1095220004
B,residential,0.14107675578,-97.8572399997,30.1077210001,-97.8549890002,30.1080760003
B,residential,1.46850492226,-97.8984400003,30.1095659998,-97.8938200004,30.1197990004
B,residential,0.05586505531,-97.8547910001,30.1147539998,-97.8547829997,30.1155650003
B,residential,2.2610888904,-97.8486705002,30.0864661,-97.8746656999,30.0801361004
B,residential,0.67618722418,-97.9714890001,30.1527122996,-97.9694887001,30.1542324003
B,residential,0.07832390834,-97.8928460004,30.0353520002,-97.8924189996,30.0364260003
B,residential,0.4816463118,-97.8872490004,30.1396680003,-97.8871700004,30.1326789999
B,residential,1.13732438559,-97.8530360001,30.1160369996,-97.8540500001,30.1008990003
B,residential,0.2500751511,-97.8574460002,30.1183730003,-97.8573769997,30.1147430002
B,residential,0.09368943905,-97.8849420002,30.092467,-97.8845770004,30.0937479997
B,residential,0.65102101573,-97.8823530004,30.1315809997,-97.8830959996,30.1272889996
B,residential,0.53695514904,-97.8630529998,30.1133360001,-97.8631620003,30.1056950002
B,residential,0.28442965931,-97.9677589999,30.1883050003,-97.9643130001,30.1862629996
B,residential,0.40395148767,-97.9602020003,30.1905319996,-97.9552500004,30.1905820001
B,residential,0.48691950953,-97.9445810003,30.1771749996,-97.9513589999,30.1804
B,residential,0.10835224118,-97.8581559997,30.1237360003,-97.8581470002,30.1221629997
B,residential,0.12157559566,-97.8381816002,30.0677559998,-97.8382301996,30.0695205003
B,residential,0.51635343973,-97.8611540004,30.126439,-97.8567240002,30.1221510001
B,residential,0.43392139289,-97.8315069003,30.0582929996,-97.8314130003,30.0519939996
B,residential,0.21282564625,-97.8465509996,30.0992489997,-97.8434670004,30.1006929998
B,residential,0.08919384764,-97.8483360001,30.0988290002,-97.8469180004,30.0990549998
B,residential,0.18230207046,-97.8587740003,30.1183569996,-97.8557300002,30.1183940004
B,residential,0.41424853616,-97.7435800004,30.0323369997,-97.7405059999,30.0374810003
B,residential,0.06668783162,-97.8334290996,30.0771359998,-97.8334089997,30.0761680002
B,residential,0.39158227466,-97.9265489997,30.0565350004,-97.9245049999,30.0603989996
B,secondary,1.20866112856,-97.8748555,30.0976790002,-97.8746656999,30.0801361004
B,residential,0.15992053431,-97.8440286999,30.0694011998,-97.8466190001,30.0697320001
B,residential,0.10026078344,-97.8318933003,30.0825209999,-97.8335644997,30.0825646998
B,residential,0.72173762573,-97.9047760002,30.0954150001,-97.9051149997,30.1058320002
B,residential,0.4333404876,-97.8441321003,30.0715487997,-97.8368989997,30.0715358999
B,residential,0.63466892567,-97.8274793,30.0847081997,-97.8220274002,30.0887774998
B,residential,0.02617179706,-97.8415958997,30.0807776003,-97.8416084003,30.0811574002
B,residential,0.29254246464,-97.8408359996,30.077022,-97.8407589996,30.0727780003
B,residential,0.13125266534,-97.8434689996,30.0978249997,-97.8456310004,30.0975159999
B,residential,0.44287944462,-97.9100060004,30.0755539997,-97.9167629999,30.0732830002
B,residential,0.18009848995,-97.9335129998,30.1815380003,-97.9309719996,30.1810340004
B,residential,0.03792056598,-97.9587730001,30.0441219999,-97.9581779996,30.0439530002
B,residential,1.05578078787,-97.9491919998,30.1869899999,-97.9368020004,30.1775049996
B,residential,0.0923134784,-97.8947239998,30.1347950004,-97.8946910001,30.1361340001
B,residential,0.32419099093,-97.9000190003,30.1347180004,-97.8947239998,30.1347950004
B,residential,1.16234737503,-97.9702339998,30.1449029998,-97.969555,30.1293209998
B,residential,0.11031787295,-97.8820279998,30.107737,-97.8822013999,30.1093278998
B,residential,0.01180765152,-97.8752720003,30.1132749999,-97.8754640002,30.1133139999
B,residential,0.82666852863,-97.9601329998,30.2000569999,-97.9482080003,30.1954299997
B,residential,0.83782727866,-97.9722129004,30.1522918,-97.9655870004,30.1436139997
B,tertiary,3.56518943497,-97.9734805002,30.2085363999,-97.9529071999,30.1617437997
B,residential,0.08961047485,-97.8362440001,30.0682490001,-97.8358560002,30.0670270004
B,residential,0.21860551375,-97.9699740004,30.1337180002,-97.9664386998,30.1333964997
B,residential,0.08177744272,-97.9680669997,30.1332959996,-97.9683746002,30.1321726996
B,residential,0.01539782696,-97.7935960002,30.0415160003,-97.7935960002,30.0415160003
B,residential,0.84720286065,-97.9334487999,30.0328150001,-97.9308388001,30.0441058004
B,residential,0.19649191592,-97.8856909996,30.1389470003,-97.8856529997,30.1360960001
B,residential,0.19152637199,-97.8665330002,30.1157079997,-97.86918,30.117059
B,residential,0.13266539918,-97.831191,30.0771280004,-97.8312320001,30.0752059999
B,residential,0.10932966669,-97.8302610002,30.0771169998,-97.8303694,30.0755333
B,residential,0.06261326051,-97.8423644999,30.0788493999,-97.8423675999,30.0779404002
B,residential,0.18082016663,-97.9688839996,30.1678090003,-97.9678,30.1654749997
B,residential,0.13970419358,-97.8610999997,30.1246979997,-97.8588579997,30.124528
B,residential,0.03719813649,-97.8781392,30.1045024003,-97.8781458001,30.1039623996
B,residential,0.09490514562,-97.7965460004,30.0384039997,-97.7976829998,30.0393629999
B,residential,0.21156667429,-97.8413405004,30.0847432004,-97.8406058001,30.0877350003
B,residential,0.25796667629,-97.8400340004,30.0727200003,-97.8357488001,30.0728551999
B,residential,0.55184153744,-97.9658920001,30.2034689999,-97.9657709999,30.1954590001
B,residential,0.2066735087,-97.8371810001,30.0892380003,-97.8384629999,30.086948
B,residential,0.06533297883,-97.8476170002,30.0958399999,-97.8476639997,30.0948969996
B,residential,0.11303858276,-97.9710650003,30.1423960002,-97.9691835997,30.1425155003
B,residential,0.33921697964,-97.8381028996,30.0770780997,-97.8380660004,30.0721550004
B,residential,0.39469265627,-97.8033589998,30.0414869998,-97.7967740001,30.0415819997
B,residential,0.19959747132,-97.8434533001,30.0808419,-97.8403017996,30.0799422003
B,residential,0.36631023546,-97.8630080004,30.1213429997,-97.868303,30.1196859997
B,residential,0.44438484179,-97.8840349997,30.1404759998,-97.8785170996,30.1430450004
B,residential,0.20160856213,-97.8160195,30.0658151999,-97.8193837999,30.0657571999
B,residential,1.5250050175,-97.8916259999,30.1095269998,-97.9079839998,30.1176819999
B,residential,0.41166678363,-97.9607620001,30.1582430996,-97.95686,30.1564210003
B,residential,0.17885968263,-97.8388144999,30.0799620996,-97.8358289,30.0799824
B,secondary,2.54419229997,-97.8434768003,30.0406181999,-97.8451531996,30.0769537999
B,residential,0.0607287797,-97.969966,30.1332500002,-97.9709088996,30.1329251003
B,residential,1.26883643364,-97.9340604001,30.1729867004,-97.9457969997,30.1830210003
B,residential,0.49791029031,-97.7900530004,30.0422639997,-97.7957679996,30.0370219999
B,residential,0.06468745122,-97.867913,30.1108280004,-97.8680970004,30.1117400002
B,residential,0.10976505497,-97.9551730004,30.1695820002,-97.9568899996,30.1690829997
B,residential,0.0226438347,-97.8434359999,30.0984079996,-97.8430580004,30.0984020003
B,residential,0.13058434838,-97.8276729996,30.0771440002,-97.8276009999,30.0752570004
B,residential,0.13592613625,-97.8273330001,30.0771519997,-97.8272239996,30.0752039998
B,residential,0.38854386957,-97.9570810003,30.1521470002,-97.9569879996,30.1570319997
B,residential,1.26640239781,-97.8932229998,30.1481280001,-97.9050490002,30.1587560001
B,residential,0.04244944683,-97.8690199998,30.117684,-97.8696229997,30.1180079997
B,residential,0.30059768372,-97.7525310004,30.0387779999,-97.7500209998,30.0424969996
B,residential,0.14029948568,-97.8639079997,30.1172669997,-97.8662499997,30.1173229996
B,residential,1.93297837461,-97.9287884996,30.1802322,-97.9491919998,30.1869899999
B,residential,0.21651889624,-97.9595150001,30.1886049997,-97.9631309996,30.1885580003
B,residential,0.07629806722,-97.8915120001,30.1344469996,-97.8927860004,30.1344299997
B,residential,0.1966378643,-97.8424825,30.0826676002,-97.8445288003,30.0842440003
B,residential,0.15091853322,-97.8574450002,30.1098870002,-97.8572399997,30.1077210001
B,residential,0.99665031329,-97.8451531996,30.0769537999,-97.8285220001,30.0771189999
B,residential,0.4907393141,-97.8442304996,30.0578899999,-97.8360505001,30.0579069
B,residential,0.35740070096,-97.8746349997,30.1188449996,-97.8747650003,30.1240319996
B,residential,0.21631929834,-97.8291951004,30.0802337002,-97.8291405997,30.0770937002
B,residential,0.05398497509,-97.8856369998,30.0924609997,-97.8856969999,30.0916789996
B,residential,0.31009685182,-97.9051070002,30.101732,-97.9014679996,30.099508
B,residential,0.13842422862,-97.8285749998,30.047478,-97.8308804002,30.0474420001
B,residential,0.19760981124,-97.8463290002,30.0951410001,-97.8444879998,30.0968489997
B,residential,1.32584245985,-97.9713560003,30.1916679998,-97.95998,30.1812139997
B,residential,0.07088373512,-97.8982250003,30.0444180001,-97.8988199998,30.0452780002
B,residential,0.07293418048,-97.8319757996,30.0809799001,-97.8319652002,30.0799211004
B,service,0.18525434112,-97.8680930002,30.0856189998,-97.8680679999,30.0829299999
B,residential,0.53212279986,-97.894532,30.1389030001,-97.8984049996,30.1441799997
B,residential,1.37743566628,-97.8744350004,30.1385259998,-97.8948690002,30.1373349997
B,residential,0.10987510526,-97.8948690002,30.1373349997,-97.894532,30.1389030001
B,residential,0.04936731224,-97.8572930004,30.1134580003,-97.8565379997,30.1134380003
B,residential,0.10920478981,-97.9521389001,30.1656340996,-97.9539600003,30.1657279996
B,residential,0.06580123528,-97.9248549999,30.0565930004,-97.9245550004,30.0556750003
B,residential,0.71371345051,-97.9437493001,30.1670474004,-97.9445810003,30.1771749996
B,residential,0.20478088863,-97.9513589999,30.1804,-97.9547230004,30.180167
B,residential,0.91795360218,-97.8213003002,30.0584800002,-97.821519,30.0717985999
B,residential,0.2626442508,-97.8244378999,30.0772129,-97.8204520003,30.0779785
B,residential,0.40741134168,-97.9600559999,30.1855619997,-97.9535480001,30.1845469996
B,residential,0.68742887914,-97.8628480002,30.1148079996,-97.8630840003,30.1247809999
B,residential,0.27828378372,-97.8319652002,30.0799211004,-97.8334590002,30.0832841997
B,residential,0.22455159459,-97.8282762999,30.0802423004,-97.8319652002,30.0799211004
B,residential,0.10536720168,-97.9560620001,30.1999949998,-97.9561139998,30.1984660003
B,residential,0.21762922866,-97.8666399997,30.1128690001,-97.8694319999,30.1143469999
B,residential,0.34904945476,-97.9137900004,30.1132489996,-97.9079839998,30.1134220004
B,residential,1.13946639722,-97.9633980002,30.1753069998,-97.9811509996,30.1718620001
B,residential,0.14740864226,-97.8309984003,30.0833046998,-97.8334590002,30.0832841997
B,residential,0.08707379853,-97.8941510004,30.1059510003,-97.8937699999,30.1047380002
B,residential,0.94789042305,-97.9720499999,30.2033709999,-97.9601329998,30.2000569999
B,residential,0.67050945341,-97.8529060004,30.1136680001,-97.8521889997,30.1076260002
B,residential,0.10387176741,-97.7550308999,30.0408286997,-97.7562383,30.0397468
B,residential,0.05908582396,-97.7550559999,30.0416700002,-97.7559109998,30.042096
B,residential,0.17738723176,-97.8432290002,30.0788996999,-97.8402849004,30.0788237
