oneway,fclass,miles,startlon,startlat,endlon,endlat,LINESTRING
B,residential,0.0856957539767,-87.603725,33.266039,-87.603713,33.26616,"LINESTRING (-87.603725 33.266039, -87.603713 33.26616)"
B,residential,0.0425846873623,-87.605845,33.233603,-87.6058825,33.2329858,"LINESTRING (-87.605845 33.233603, -87.60588250000001 33.2329858)"
B,residential,0.0152482064654,-87.5386943,33.2335581,-87.5389678,33.233522,"LINESTRING (-87.5386943 33.2335581, -87.53896779999999 33.233522)"
B,residential,0.0421735410904,-87.606618,33.233648,-87.6066727,33.2330376,"LINESTRING (-87.606618 33.233648, -87.6066727 33.2330376)"
B,residential,0.0391532936446,-87.607392,33.233688,-87.6074328,33.2331208,"LINESTRING (-87.607392 33.233688, -87.6074328 33.2331208)"
B,residential,0.0553757263951,-87.483137,33.233071,-87.482901,33.233134,"LINESTRING (-87.483137 33.233071, -87.482901 33.233134)"
B,residential,0.0336051818038,-87.60817,33.233722,-87.608201,33.233235,"LINESTRING (-87.60817 33.233722, -87.60820099999999 33.233235)"
F,trunk,0.646812878128,-87.5073734,33.2425941,-87.5003621,33.2381566,"LINESTRING (-87.50737340000001 33.2425941, -87.5003621 33.2381566)"
B,service,1.43226051924,-87.673309,33.203918,-87.672874,33.203522,"LINESTRING (-87.673309 33.203918, -87.67287399999999 33.203522)"
F,motorway_link,0.270447262575,-87.554625,33.180047,-87.5547221,33.1802384,"LINESTRING (-87.554625 33.180047, -87.55472210000001 33.1802384)"
B,residential,0.0832067113594,-87.517647,33.324354,-87.517731,33.324652,"LINESTRING (-87.517647 33.324354, -87.517731 33.324652)"
B,residential,0.0822358667599,-87.445903,33.138644,-87.44598,33.138202,"LINESTRING (-87.445903 33.138644, -87.44598000000001 33.138202)"
B,residential,0.349522697398,-87.440928,33.12762,-87.440828,33.127788,"LINESTRING (-87.440928 33.12762, -87.440828 33.127788)"
B,residential,0.0836260193551,-87.439932,33.128738,-87.440087,33.128985,"LINESTRING (-87.439932 33.128738, -87.44008700000001 33.128985)"
B,residential,0.117840444179,-87.443584,33.130816,-87.44321,33.130806,"LINESTRING (-87.443584 33.130816, -87.44320999999999 33.130806)"
B,service,0.0617356304186,-87.464303,33.112779,-87.464264,33.112578,"LINESTRING (-87.464303 33.112779, -87.464264 33.112578)"
B,residential,0.24285167052,-87.482225,33.21839,-87.48223,33.218077,"LINESTRING (-87.482225 33.21839, -87.48223 33.218077)"
B,residential,0.126633138639,-87.479933,33.217961,-87.481922,33.218068,"LINESTRING (-87.479933 33.217961, -87.481922 33.218068)"
B,service,0.0245163403194,-87.454596,33.093456,-87.45503,33.0935341,"LINESTRING (-87.454596 33.093456, -87.45502999999999 33.0935341)"
B,residential,0.0163932011596,-87.602129,33.258811,-87.602214,33.259039,"LINESTRING (-87.60212900000001 33.258811, -87.602214 33.259039)"
B,residential,0.0337598187697,-87.4938394,33.2591692,-87.493226,33.259148,"LINESTRING (-87.4938394 33.2591692, -87.49322600000001 33.259148)"
B,residential,0.0408924393923,-87.571824,33.258859,-87.571793,33.258975,"LINESTRING (-87.57182400000001 33.258859, -87.571793 33.258975)"
B,service,0.0702645899724,-87.473601,33.111002,-87.473748,33.111139,"LINESTRING (-87.473601 33.111002, -87.473748 33.111139)"
B,residential,0.0327258173241,-87.414115,33.195708,-87.414079,33.195234,"LINESTRING (-87.414115 33.195708, -87.414079 33.195234)"
B,residential,0.0282999416382,-87.415802,33.195476,-87.415887,33.195071,"LINESTRING (-87.415802 33.195476, -87.415887 33.195071)"
B,residential,0.0202485082886,-87.417372,33.194496,-87.417006,33.194466,"LINESTRING (-87.417372 33.194496, -87.417006 33.194466)"
B,residential,0.0281404113048,-87.536829,33.227294,-87.536804,33.227435,"LINESTRING (-87.536829 33.227294, -87.536804 33.227435)"
B,residential,0.0388671908525,-87.452901,33.228032,-87.453193,33.227988,"LINESTRING (-87.452901 33.228032, -87.453193 33.227988)"
F,trunk_link,0.0268443022127,-87.5337693,33.2281704,-87.5336453,33.2281648,"LINESTRING (-87.5337693 33.2281704, -87.5336453 33.2281648)"
F,residential,0.0821598724801,-87.487519,33.195441,-87.487342,33.19531,"LINESTRING (-87.48751900000001 33.195441, -87.487342 33.19531)"
B,residential,0.132894855257,-87.4869361,33.1934321,-87.4861462,33.193728,"LINESTRING (-87.48693609999999 33.1934321, -87.48614619999999 33.193728)"
B,residential,0.0175149167788,-87.542663,33.194771,-87.542674,33.195025,"LINESTRING (-87.542663 33.194771, -87.54267400000001 33.195025)"
B,residential,0.00575004953557,-87.503888,33.195065,-87.503992,33.195073,"LINESTRING (-87.503888 33.195065, -87.503992 33.195073)"
B,residential,0.0642306031061,-87.441366,33.191246,-87.441424,33.191131,"LINESTRING (-87.441366 33.191246, -87.441424 33.191131)"
B,residential,0.0860860799928,-87.472692,33.193846,-87.472672,33.194,"LINESTRING (-87.472692 33.193846, -87.472672 33.194)"
B,residential,0.0429760980847,-87.488455,33.195023,-87.488307,33.195078,"LINESTRING (-87.488455 33.195023, -87.48830700000001 33.195078)"
B,residential,0.0916237300522,-87.472488,33.19513,-87.472473,33.194615,"LINESTRING (-87.472488 33.19513, -87.47247299999999 33.194615)"
B,service,0.173416609773,-87.55569,33.195362,-87.5541167,33.195298,"LINESTRING (-87.55569 33.195362, -87.55411669999999 33.195298)"
B,residential,0.115991229136,-87.548595,33.138814,-87.54852,33.138852,"LINESTRING (-87.54859500000001 33.138814, -87.54852 33.138852)"
B,residential,0.125948275892,-87.535248,33.133006,-87.535241,33.133089,"LINESTRING (-87.535248 33.133006, -87.535241 33.133089)"
B,residential,0.181196194629,-87.605758,33.219004,-87.605754,33.218669,"LINESTRING (-87.60575799999999 33.219004, -87.605754 33.218669)"
B,residential,0.0562761910577,-87.494227,33.337564,-87.49385,33.337687,"LINESTRING (-87.494227 33.337564, -87.49384999999999 33.337687)"
B,residential,0.031684352947,-87.49385,33.337687,-87.493879,33.337637,"LINESTRING (-87.49384999999999 33.337687, -87.49387900000001 33.337637)"
B,residential,0.0599507158697,-87.509415,33.208728,-87.50934,33.208728,"LINESTRING (-87.509415 33.208728, -87.50933999999999 33.208728)"
B,residential,0.06305778062,-87.496605,33.172427,-87.496427,33.172362,"LINESTRING (-87.496605 33.172427, -87.496427 33.172362)"
B,residential,0.00605261008202,-87.548802,33.148373,-87.548734,33.148442,"LINESTRING (-87.54880199999999 33.148373, -87.548734 33.148442)"
B,residential,0.0500055232366,-87.605585,33.2579439,-87.605763,33.257937,"LINESTRING (-87.605585 33.2579439, -87.605763 33.257937)"
B,service,0.529766014571,-87.453334,33.194176,-87.453299,33.194294,"LINESTRING (-87.453334 33.194176, -87.453299 33.194294)"
B,service,0.0819088752638,-87.433307,33.190569,-87.433337,33.190711,"LINESTRING (-87.433307 33.190569, -87.43333699999999 33.190711)"
B,unclassified,0.112229131144,-87.6302646,33.2328871,-87.62979,33.232805,"LINESTRING (-87.6302646 33.2328871, -87.62979 33.232805)"
B,residential,0.0688177146826,-87.500672,33.192433,-87.500848,33.192442,"LINESTRING (-87.50067199999999 33.192433, -87.500848 33.192442)"
B,residential,0.0572809479534,-87.644031,33.140228,-87.64432,33.140043,"LINESTRING (-87.644031 33.140228, -87.64431999999999 33.140043)"
B,residential,0.18091896998,-87.614343,33.325532,-87.614436,33.325153,"LINESTRING (-87.61434300000001 33.325532, -87.614436 33.325153)"
B,residential,0.10971447274,-87.451679,33.1909022,-87.452069,33.190935,"LINESTRING (-87.451679 33.1909022, -87.45206899999999 33.190935)"
B,residential,0.113079156934,-87.53513,33.141561,-87.535311,33.14155,"LINESTRING (-87.53513 33.141561, -87.53531099999999 33.14155)"
B,residential,0.0515799331531,-87.580106,33.32627,-87.580377,33.326146,"LINESTRING (-87.580106 33.32627, -87.580377 33.326146)"
B,residential,0.022253258836,-87.580439,33.326118,-87.580405,33.326197,"LINESTRING (-87.580439 33.326118, -87.580405 33.326197)"
B,residential,0.0522222291357,-87.565486,33.142234,-87.565772,33.142026,"LINESTRING (-87.56548600000001 33.142234, -87.565772 33.142026)"
B,residential,0.0866701491062,-87.573199,33.326031,-87.573195,33.326247,"LINESTRING (-87.573199 33.326031, -87.573195 33.326247)"
B,residential,0.00831649107191,-87.573336,33.327284,-87.573266,33.327177,"LINESTRING (-87.573336 33.327284, -87.573266 33.327177)"
B,residential,0.0613714417091,-87.460996,33.181255,-87.461021,33.181345,"LINESTRING (-87.46099599999999 33.181255, -87.461021 33.181345)"
B,residential,0.0301072989585,-87.468969,33.182381,-87.468885,33.182518,"LINESTRING (-87.468969 33.182381, -87.468885 33.182518)"
B,residential,0.196447686629,-87.564279,33.245278,-87.564156,33.245314,"LINESTRING (-87.564279 33.245278, -87.564156 33.245314)"
F,motorway_link,0.246940437025,-87.600216,33.155271,-87.600219,33.15502,"LINESTRING (-87.600216 33.155271, -87.600219 33.15502)"
B,residential,0.0659963015051,-87.465107,33.138005,-87.465133,33.137848,"LINESTRING (-87.465107 33.138005, -87.46513299999999 33.137848)"
F,motorway_link,0.316493962969,-87.595062,33.153894,-87.595683,33.153801,"LINESTRING (-87.595062 33.153894, -87.59568299999999 33.153801)"
B,residential,0.217307666167,-87.613718,33.194943,-87.613776,33.19408,"LINESTRING (-87.61371800000001 33.194943, -87.613776 33.19408)"
B,residential,0.0551096834667,-87.517008,33.143751,-87.516934,33.143908,"LINESTRING (-87.517008 33.143751, -87.51693400000001 33.143908)"
B,residential,0.102952231039,-87.537646,33.14423,-87.537656,33.144018,"LINESTRING (-87.537646 33.14423, -87.537656 33.144018)"
B,service,0.233349219717,-87.544837,33.145743,-87.544865,33.144872,"LINESTRING (-87.544837 33.145743, -87.544865 33.144872)"
B,service,0.195776365299,-87.543809,33.144835,-87.544293,33.144844,"LINESTRING (-87.543809 33.144835, -87.544293 33.144844)"
B,residential,0.0996048213535,-87.476266,33.108955,-87.477292,33.110145,"LINESTRING (-87.476266 33.108955, -87.47729200000001 33.110145)"
B,residential,0.13566685175,-87.476383,33.108721,-87.476652,33.108787,"LINESTRING (-87.476383 33.108721, -87.476652 33.108787)"
B,residential,0.0643143972101,-87.477977,33.108162,-87.478442,33.109018,"LINESTRING (-87.477977 33.108162, -87.478442 33.109018)"
B,residential,0.25491606096,-87.609655,33.303488,-87.6096552,33.3038283,"LINESTRING (-87.609655 33.303488, -87.60965520000001 33.3038283)"
B,service,0.0177141445991,-87.543907,33.175855,-87.543586,33.175837,"LINESTRING (-87.543907 33.175855, -87.543586 33.175837)"
B,service,0.0110132018016,-87.525864,33.175877,-87.526064,33.175873,"LINESTRING (-87.525864 33.175877, -87.52606400000001 33.175873)"
B,residential,0.0328685582184,-87.551939,33.175972,-87.551883,33.175725,"LINESTRING (-87.551939 33.175972, -87.551883 33.175725)"
B,residential,0.0141992797553,-87.551115,33.176014,-87.551053,33.175814,"LINESTRING (-87.551115 33.176014, -87.551053 33.175814)"
B,residential,0.0163655299724,-87.549946,33.176116,-87.55002,33.176346,"LINESTRING (-87.54994600000001 33.176116, -87.55002 33.176346)"
B,residential,0.0606742529172,-87.546257,33.132449,-87.545737,33.132393,"LINESTRING (-87.546257 33.132449, -87.545737 33.132393)"
F,motorway_link,0.282844348951,-87.467859,33.173126,-87.468414,33.173274,"LINESTRING (-87.467859 33.173126, -87.468414 33.173274)"
B,service,0.292090389666,-87.560442,33.241926,-87.560254,33.2419209,"LINESTRING (-87.56044199999999 33.241926, -87.560254 33.2419209)"
B,residential,0.0737957874585,-87.630396,33.243015,-87.630133,33.243001,"LINESTRING (-87.630396 33.243015, -87.630133 33.243001)"
B,residential,0.101200771067,-87.477301,33.243068,-87.476983,33.243079,"LINESTRING (-87.477301 33.243068, -87.476983 33.243079)"
B,residential,0.09388383008,-87.419079,33.243294,-87.419083,33.243108,"LINESTRING (-87.419079 33.243294, -87.419083 33.243108)"
B,service,0.0922782637005,-87.539045,33.242137,-87.539042,33.243476,"LINESTRING (-87.539045 33.242137, -87.53904199999999 33.243476)"
B,residential,0.0253067431867,-87.5654096,33.1276131,-87.565869,33.1276107,"LINESTRING (-87.5654096 33.1276131, -87.56586900000001 33.1276107)"
B,residential,0.0106150857294,-87.535236,33.127823,-87.535056,33.127878,"LINESTRING (-87.535236 33.127823, -87.535056 33.127878)"
B,residential,0.125757867238,-87.597975,33.238909,-87.598193,33.238861,"LINESTRING (-87.59797500000001 33.238909, -87.59819299999999 33.238861)"
B,service,0.14920951236,-87.579527,33.205551,-87.5794663,33.2070604,"LINESTRING (-87.579527 33.205551, -87.57946630000001 33.2070604)"
F,trunk_link,0.216860664558,-87.495865,33.233237,-87.495892,33.233407,"LINESTRING (-87.49586499999999 33.233237, -87.495892 33.233407)"
B,residential,0.0405671953732,-87.548454,33.289796,-87.548242,33.289755,"LINESTRING (-87.54845400000001 33.289796, -87.548242 33.289755)"
B,residential,0.109403519206,-87.504291,33.291787,-87.50435,33.291745,"LINESTRING (-87.50429099999999 33.291787, -87.50435 33.291745)"
B,residential,0.0302407685381,-87.656406,33.303362,-87.656646,33.303531,"LINESTRING (-87.656406 33.303362, -87.65664599999999 33.303531)"
B,residential,0.0200271722863,-87.503436,33.291952,-87.503549,33.291939,"LINESTRING (-87.50343599999999 33.291952, -87.50354900000001 33.291939)"
B,service,0.277681358462,-87.490401,33.160899,-87.490957,33.160913,"LINESTRING (-87.49040100000001 33.160899, -87.49095699999999 33.160913)"
B,service,0.163496484193,-87.492899,33.158554,-87.492589,33.158499,"LINESTRING (-87.49289899999999 33.158554, -87.492589 33.158499)"
B,service,0.0618536304615,-87.519867,33.238887,-87.519606,33.238863,"LINESTRING (-87.519867 33.238887, -87.519606 33.238863)"
B,residential,0.0856479898783,-87.5517758,33.2389172,-87.551627,33.238867,"LINESTRING (-87.5517758 33.2389172, -87.551627 33.238867)"
B,residential,0.0328258883577,-87.6139741,33.239096,-87.614015,33.2386208,"LINESTRING (-87.61397409999999 33.239096, -87.61401499999999 33.2386208)"
F,primary_link,0.0505602207865,-87.5771771,33.2390642,-87.5769704,33.2389061,"LINESTRING (-87.5771771 33.2390642, -87.57697039999999 33.2389061)"
F,motorway_link,0.133088556971,-87.531937,33.221023,-87.532051,33.220802,"LINESTRING (-87.531937 33.221023, -87.532051 33.220802)"
B,service,0.0173033977919,-87.570635,33.077736,-87.570443,33.077747,"LINESTRING (-87.570635 33.077736, -87.570443 33.077747)"
B,residential,0.0324518670375,-87.651193,33.264957,-87.651592,33.265304,"LINESTRING (-87.65119300000001 33.264957, -87.65159199999999 33.265304)"
B,service,0.224499918739,-87.551765,33.2368895,-87.5519313,33.2368833,"LINESTRING (-87.551765 33.2368895, -87.55193130000001 33.2368833)"
B,residential,0.014461080679,-87.591683,33.189827,-87.591677,33.189757,"LINESTRING (-87.591683 33.189827, -87.591677 33.189757)"
B,residential,0.0224567096062,-87.565601,33.270679,-87.565624,33.27057,"LINESTRING (-87.565601 33.270679, -87.565624 33.27057)"
B,residential,0.277372873256,-87.409984,33.213416,-87.410062,33.213233,"LINESTRING (-87.40998399999999 33.213416, -87.410062 33.213233)"
B,residential,0.855660043056,-87.633908,33.159219,-87.629308,33.159919,"LINESTRING (-87.63390800000001 33.159219, -87.62930799999999 33.159919)"
B,residential,0.189762001741,-87.641913,33.142322,-87.643011,33.141322,"LINESTRING (-87.641913 33.142322, -87.643011 33.141322)"
B,residential,0.0420775608118,-87.492144,33.281754,-87.492281,33.281771,"LINESTRING (-87.492144 33.281754, -87.49228100000001 33.281771)"
B,residential,0.0459648260078,-87.4920037,33.2833392,-87.4920477,33.2832282,"LINESTRING (-87.4920037 33.2833392, -87.4920477 33.2832282)"
B,residential,0.0448898040152,-87.522811,33.294953,-87.5232,33.294958,"LINESTRING (-87.522811 33.294953, -87.5232 33.294958)"
B,residential,0.0641268008266,-87.476326,33.234658,-87.476326,33.234782,"LINESTRING (-87.476326 33.234658, -87.476326 33.234782)"
B,residential,0.120717653686,-87.613222,33.235072,-87.613229,33.235227,"LINESTRING (-87.61322199999999 33.235072, -87.613229 33.235227)"
B,service,0.0606678170704,-87.456946,33.178213,-87.457324,33.178274,"LINESTRING (-87.456946 33.178213, -87.457324 33.178274)"
B,service,0.0693262559741,-87.457584,33.1785,-87.457446,33.178478,"LINESTRING (-87.457584 33.1785, -87.457446 33.178478)"
B,residential,0.0705654445695,-87.453632,33.304988,-87.453194,33.304954,"LINESTRING (-87.453632 33.304988, -87.453194 33.304954)"
B,service,0.161321004793,-87.414784,33.147197,-87.414888,33.146589,"LINESTRING (-87.414784 33.147197, -87.414888 33.146589)"
B,residential,0.114131637462,-87.43047,33.127896,-87.430788,33.128129,"LINESTRING (-87.43047 33.127896, -87.43078800000001 33.128129)"
B,residential,0.0336860013963,-87.456585,33.097627,-87.456519,33.097541,"LINESTRING (-87.456585 33.097627, -87.456519 33.097541)"
B,residential,0.0505438853217,-87.625162,33.27754,-87.625611,33.277794,"LINESTRING (-87.625162 33.27754, -87.62561100000001 33.277794)"
B,residential,0.0292189343867,-87.625725,33.277892,-87.625823,33.277797,"LINESTRING (-87.625725 33.277892, -87.625823 33.277797)"
B,residential,0.0685054754345,-87.410307,33.164358,-87.410209,33.164129,"LINESTRING (-87.410307 33.164358, -87.41020899999999 33.164129)"
B,residential,0.0375635483942,-87.560036,33.127755,-87.560161,33.12776,"LINESTRING (-87.560036 33.127755, -87.56016099999999 33.12776)"
B,service,0.0461971761528,-87.411494,33.17887,-87.412315,33.179009,"LINESTRING (-87.411494 33.17887, -87.41231500000001 33.179009)"
B,residential,0.0298676221857,-87.411188,33.17928,-87.411706,33.179409,"LINESTRING (-87.411188 33.17928, -87.411706 33.179409)"
B,residential,0.00833872237564,-87.553636,33.185668,-87.553636,33.185547,"LINESTRING (-87.553636 33.185668, -87.553636 33.185547)"
B,service,0.0739871038919,-87.625998,33.229304,-87.625986,33.229368,"LINESTRING (-87.625998 33.229304, -87.625986 33.229368)"
B,service,0.336069776752,-87.627949,33.229886,-87.628006,33.229947,"LINESTRING (-87.627949 33.229886, -87.628006 33.229947)"
B,service,0.0817499124479,-87.627226,33.229692,-87.627235,33.229717,"LINESTRING (-87.62722599999999 33.229692, -87.627235 33.229717)"
F,service,0.0275584508681,-87.520305,33.197066,-87.520368,33.196928,"LINESTRING (-87.52030499999999 33.197066, -87.520368 33.196928)"
B,residential,0.0538732156724,-87.446863,33.197217,-87.446669,33.19722,"LINESTRING (-87.44686299999999 33.197217, -87.446669 33.19722)"
B,residential,0.0113026271059,-87.499283,33.197341,-87.499281,33.197177,"LINESTRING (-87.49928300000001 33.197341, -87.499281 33.197177)"
B,residential,0.0496963318889,-87.467306,33.147841,-87.467384,33.14777,"LINESTRING (-87.46730599999999 33.147841, -87.467384 33.14777)"
B,residential,0.0164200124474,-87.524792,33.245766,-87.524716,33.245869,"LINESTRING (-87.52479200000001 33.245766, -87.524716 33.245869)"
